event_id,source_id,bess_id,dominant_state,start_utc,end_utc,duration_sec,row_count,max_score,top_categories,top_reason,max_pcs_phase_voltage_imbalance,max_pcs_phase_current_imbalance,max_pcs_dc_current_vs_bms_current_delta,max_pcs_dc_voltage_vs_bms_voltage_delta,max_bms_cell_voltage_spread,max_bms_temperature_spread,max_pcs_fault_flag_count,max_bms_fault_flag_count
497,external_ems_2,bess_2,warning,2026-08-19T05:13:32.629457+00:00,2026-08-19T05:13:33.619571+00:00,0.99,2,0.662,pcs_phase_voltage_imbalance;pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS phase voltage imbalance high: 5.8; PCS DC voltage and BMS voltage mismatch: 7.8; PCS DC current and BMS current mismatch: 68.0,5.8,4.7,68.0,7.8,2.0,1.0,0.0,0.0
498,external_ems_2,bess_2,warning,2026-08-19T05:20:05.618566+00:00,2026-08-19T05:20:08.618550+00:00,3.0,4,0.5578,pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS DC voltage and BMS voltage mismatch: 5.2; PCS DC current and BMS current mismatch: 54.7,2.1,4.5,54.7,5.2,2.0,1.0,0.0,0.0
499,external_ems_2,bess_2,warning,2026-08-19T05:35:53.618575+00:00,2026-08-19T05:35:57.618589+00:00,4.0,5,0.356,pcs_bms_current_mismatch,PCS DC current and BMS current mismatch: 42.2,0.6,2.5,42.2,4.6,1.0,1.1,0.0,0.0
500,external_ems_2,bess_2,warning,2026-08-19T05:42:40.618579+00:00,2026-08-19T05:42:41.618566+00:00,1.0,2,0.5351,pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS DC voltage and BMS voltage mismatch: 6.1; PCS DC current and BMS current mismatch: 52.9,3.4,2.2,52.9,6.1,3.0,1.0,0.0,0.0
501,external_ems_2,bess_2,warning,2026-08-19T05:44:40.619449+00:00,2026-08-19T05:44:41.618570+00:00,0.999,2,0.6538,pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS DC voltage and BMS voltage mismatch: 6.8; PCS DC current and BMS current mismatch: 71.0,2.5,3.1,71.0,6.8,2.0,1.1,0.0,0.0
502,external_ems_2,bess_2,warning,2026-08-19T06:04:48.629524+00:00,2026-08-19T06:04:49.618589+00:00,0.989,2,0.6628,pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS DC voltage and BMS voltage mismatch: 8.1; PCS DC current and BMS current mismatch: 65.0,0.6,1.6,65.0,8.1,3.0,1.2,0.0,0.0
503,external_ems_2,bess_2,warning,2026-08-19T06:06:44.618594+00:00,2026-08-19T06:06:47.618601+00:00,3.0,4,0.6325,pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS DC voltage and BMS voltage mismatch: 5.8; PCS DC current and BMS current mismatch: 59.1,0.4,0.5,59.1,5.8,2.0,1.2,0.0,0.0
504,external_ems_2,bess_2,warning,2026-08-19T06:08:37.618567+00:00,2026-08-19T06:08:43.618575+00:00,6.0,7,0.4517,pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS DC voltage and BMS voltage mismatch: 5.4; PCS DC current and BMS current mismatch: 48.0,0.8,1.6,48.0,5.4,2.0,1.2,0.0,0.0
505,external_ems_2,bess_2,warning,2026-08-19T06:11:16.618568+00:00,2026-08-19T06:11:19.618570+00:00,3.0,4,0.66,pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS DC voltage and BMS voltage mismatch: 7.7; PCS DC current and BMS current mismatch: 78.1,1.9,4.5,78.1,7.7,2.0,1.2,0.0,0.0
506,external_ems_2,bess_2,warning,2026-08-19T06:13:09.629300+00:00,2026-08-19T06:13:15.629905+00:00,6.001,7,0.4533,pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS DC current and BMS current mismatch: 43.6,2.1,3.3,48.1,5.4,2.0,1.1,0.0,0.0
507,external_ems_2,bess_2,warning,2026-08-19T06:19:02.618578+00:00,2026-08-19T06:19:08.618714+00:00,6.0,7,0.6538,pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS DC voltage and BMS voltage mismatch: 6.0; PCS DC current and BMS current mismatch: 54.0,2.0,2.0,63.5,6.8,1.0,1.1,0.0,0.0
508,external_ems_2,bess_2,warning,2026-08-19T06:23:31.628961+00:00,2026-08-19T06:23:32.618643+00:00,0.99,2,0.3608,pcs_bms_current_mismatch,PCS DC current and BMS current mismatch: 42.5,0.1,1.7,42.5,4.4,3.0,1.1,0.0,0.0
509,external_ems_2,bess_2,warning,2026-08-19T06:25:52.629234+00:00,2026-08-19T06:25:55.628788+00:00,3.0,4,0.6008,pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS DC voltage and BMS voltage mismatch: 5.4; PCS DC current and BMS current mismatch: 57.3,0.4,0.3,57.3,5.4,1.0,1.3,0.0,0.0
510,external_ems_2,bess_2,warning,2026-08-19T06:27:50.618570+00:00,2026-08-19T06:27:55.629151+00:00,5.011,6,0.651,pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS DC voltage and BMS voltage mismatch: 6.4; PCS DC current and BMS current mismatch: 71.2,0.3,0.4,71.2,6.4,1.0,1.3,0.0,0.0
511,external_ems_2,bess_2,warning,2026-08-19T06:29:46.628742+00:00,2026-08-19T06:29:51.618577+00:00,4.99,6,0.6628,pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS DC voltage and BMS voltage mismatch: 6.1; PCS DC current and BMS current mismatch: 51.4,0.7,1.8,76.7,8.1,2.0,1.3,0.0,0.0
